CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101674,Male,1,40,Month-to-month,DSL,Credit card,106.93,4276.83,No
CUST101675,Male,0,51,Month-to-month,No,Electronic check,43.77,2280.56,Yes
CUST101676,Male,0,42,One year,No,Electronic check,28.12,1173.82,No
CUST101677,Male,0,7,Two year,DSL,Electronic check,82.71,584.25,Yes
CUST101678,Female,0,50,Month-to-month,Fiber optic,Bank transfer,53.64,2714.7,Yes
CUST101679,Female,0,48,One year,No,Credit card,87.21,4212.12,No
CUST101680,Female,0,6,Month-to-month,DSL,Bank transfer,23.21,159.94,No
CUST101681,Female,1,9,Month-to-month,Fiber optic,Bank transfer,33.34,317.15,No
CUST101682,Male,0,57,Month-to-month,Fiber optic,Mailed check,88.64,5091.52,No
CUST101683,Male,0,31,Two year,DSL,Credit card,41.24,1274.89,No
CUST101684,Male,0,21,One year,DSL,Mailed check,105.76,2231.93,No
CUST101685,Male,0,40,One year,DSL,Electronic check,25.86,1025.28,Yes
CUST101686,Female,0,45,One year,DSL,Bank transfer,41.55,1891.47,No
CUST101687,Male,0,49,One year,Fiber optic,Credit card,119.86,5870.68,No
CUST101688,Male,0,20,Two year,DSL,Electronic check,63.31,1269.57,Yes
CUST101689,Female,0,17,One year,No,Credit card,90.3,1548.09,No
CUST101690,Female,0,28,Two year,Fiber optic,Bank transfer,38.27,1053.43,Yes
CUST101691,Female,0,41,Month-to-month,DSL,Credit card,80.99,3307.03,No
CUST101692,Female,0,66,Month-to-month,Fiber optic,Electronic check,92.61,6140.28,No
CUST101693,Male,0,25,Month-to-month,Fiber optic,Mailed check,51.45,1296.28,No
CUST101694,Male,1,58,Month-to-month,No,Bank transfer,102.89,6008.16,Yes
CUST101695,Female,0,41,Month-to-month,DSL,Mailed check,80.34,3322.57,No
CUST101696,Male,0,6,Month-to-month,DSL,Bank transfer,58.91,334.03,Yes
CUST101697,Male,0,38,One year,No,Electronic check,75.76,2902.05,No
CUST101698,Male,0,6,Month-to-month,No,Bank transfer,77.68,452.64,No
CUST101699,Female,0,45,Month-to-month,Fiber optic,Mailed check,36.55,1679.42,No
CUST101700,Male,0,14,Month-to-month,Fiber optic,Bank transfer,60.27,893.19,No
CUST101701,Female,1,66,Two year,DSL,Electronic check,54.34,3603.62,No
CUST101702,Male,0,40,Month-to-month,Fiber optic,Bank transfer,60.09,2431.39,Yes
CUST101703,Male,0,3,Month-to-month,DSL,Mailed check,96.11,284.94,Yes
CUST101704,Male,0,24,One year,DSL,Electronic check,68.25,1648.63,No
CUST101705,Female,1,19,One year,Fiber optic,Mailed check,114.03,2206.5,No
CUST101706,Male,0,18,Month-to-month,DSL,Bank transfer,49.37,880.38,Yes
CUST101707,Female,0,64,Month-to-month,Fiber optic,Credit card,61.57,3939.07,No
CUST101708,Female,0,35,Month-to-month,No,Mailed check,98.7,3465.68,Yes
CUST101709,Female,0,62,Two year,DSL,Bank transfer,74.6,4655.06,Yes
CUST101710,Male,0,1,Month-to-month,No,Credit card,74.7,81.01,No
CUST101711,Male,0,25,Month-to-month,No,Credit card,25.33,678.19,Yes
CUST101712,Male,0,45,Month-to-month,Fiber optic,Electronic check,59.86,2680.31,Yes
CUST101713,Male,0,49,Month-to-month,DSL,Credit card,47.07,2312.39,Yes
CUST101714,Female,0,16,One year,DSL,Mailed check,119.93,1948.51,No
CUST101715,Female,0,19,Month-to-month,Fiber optic,Mailed check,50.84,961.78,No
CUST101716,Female,0,23,Month-to-month,DSL,Credit card,108.45,2520.3,No
CUST101717,Male,1,25,Month-to-month,DSL,Bank transfer,87.62,2182.0,Yes
CUST101718,Female,1,16,Month-to-month,No,Mailed check,54.09,849.36,No
CUST101719,Male,0,54,Month-to-month,DSL,Mailed check,74.35,4003.37,No
CUST101720,Female,1,1,One year,Fiber optic,Electronic check,104.05,149.15,No
CUST101721,Male,0,42,One year,DSL,Bank transfer,108.34,4568.9,No
CUST101722,Male,0,19,Two year,Fiber optic,Credit card,36.04,720.5,Yes
CUST101723,Female,0,34,Two year,No,Bank transfer,53.96,1837.93,No
CUST101724,Female,0,55,One year,DSL,Electronic check,53.52,2965.09,Yes
CUST101725,Female,0,18,Month-to-month,DSL,Electronic check,24.2,450.25,Yes
CUST101726,Female,0,34,One year,Fiber optic,Bank transfer,79.82,2760.08,No
CUST101727,Male,0,45,One year,Fiber optic,Electronic check,105.48,4778.93,No
CUST101728,Female,0,6,One year,Fiber optic,Electronic check,58.16,380.1,No
CUST101729,Female,0,21,Month-to-month,DSL,Electronic check,94.0,1957.24,Yes
CUST101730,Female,0,70,Month-to-month,DSL,Bank transfer,82.77,5812.38,Yes
CUST101731,Male,0,48,One year,No,Electronic check,57.56,2775.57,Yes
CUST101732,Male,0,39,One year,No,Credit card,34.11,1375.24,Yes
CUST101733,Female,1,31,Two year,Fiber optic,Credit card,90.93,2816.84,No
CUST101734,Male,1,10,Month-to-month,Fiber optic,Mailed check,105.46,1053.49,No
CUST101735,Female,0,30,Month-to-month,Fiber optic,Credit card,88.59,2666.49,Yes
CUST101736,Male,1,18,Month-to-month,Fiber optic,Mailed check,21.79,389.26,No
CUST101737,Male,0,60,One year,DSL,Bank transfer,41.62,2486.24,Yes
CUST101738,Male,1,15,Month-to-month,Fiber optic,Electronic check,26.95,444.27,No
CUST101739,Male,0,4,Month-to-month,Fiber optic,Credit card,77.04,327.24,Yes
CUST101740,Female,0,63,Two year,DSL,Mailed check,95.65,6066.25,Yes
CUST101741,Female,0,40,Month-to-month,Fiber optic,Bank transfer,31.06,1280.58,No
CUST101742,Female,0,9,One year,Fiber optic,Mailed check,103.83,934.21,No
CUST101743,Male,0,9,Month-to-month,Fiber optic,Electronic check,75.55,698.29,Yes
CUST101744,Female,0,26,One year,Fiber optic,Credit card,89.0,2299.83,No
CUST101745,Female,0,4,Month-to-month,No,Bank transfer,117.14,512.63,Yes
CUST101746,Female,0,16,Two year,DSL,Mailed check,28.37,462.22,No
CUST101747,Male,0,15,Two year,Fiber optic,Bank transfer,110.12,1659.36,No
CUST101748,Male,1,52,Month-to-month,Fiber optic,Mailed check,32.61,1696.91,Yes
CUST101749,Male,0,69,Month-to-month,Fiber optic,Mailed check,59.3,4103.95,Yes
CUST101750,Female,0,5,Month-to-month,DSL,Electronic check,105.14,523.32,No
CUST101751,Female,0,20,One year,DSL,Electronic check,110.63,2218.84,Yes
CUST101752,Female,0,18,Two year,No,Mailed check,70.64,1307.52,No
CUST101753,Male,0,2,Month-to-month,Fiber optic,Credit card,79.41,197.22,Yes
CUST101754,Male,1,13,One year,No,Bank transfer,90.81,1181.82,No
CUST101755,Female,0,4,Month-to-month,Fiber optic,Bank transfer,103.28,425.95,Yes
CUST101756,Male,0,42,One year,Fiber optic,Electronic check,32.15,1391.47,Yes
CUST101757,Male,1,61,Two year,Fiber optic,Credit card,101.01,6145.3,Yes
CUST101758,Male,0,8,Month-to-month,Fiber optic,Mailed check,68.13,587.28,No
CUST101759,Male,0,67,Month-to-month,Fiber optic,Electronic check,65.06,4354.36,No
CUST101760,Female,0,63,Month-to-month,Fiber optic,Mailed check,62.39,3958.07,No
CUST101761,Male,0,9,Month-to-month,Fiber optic,Mailed check,70.92,659.06,No
CUST101762,Male,0,11,Month-to-month,Fiber optic,Electronic check,114.51,1278.32,Yes
CUST101763,Male,0,42,Month-to-month,Fiber optic,Credit card,74.82,3182.6,Yes
CUST101764,Male,0,13,Month-to-month,DSL,Bank transfer,115.32,1486.27,No
CUST101765,Female,1,36,Month-to-month,No,Electronic check,38.03,1373.37,No
CUST101766,Female,0,13,Month-to-month,DSL,Credit card,92.41,1219.01,Yes
CUST101767,Male,0,12,Month-to-month,Fiber optic,Mailed check,101.22,1251.43,Yes
CUST101768,Male,0,37,Month-to-month,Fiber optic,Electronic check,87.91,3247.82,Yes
CUST101769,Male,0,52,One year,Fiber optic,Bank transfer,80.69,4232.09,Yes
CUST101770,Male,0,71,One year,Fiber optic,Bank transfer,76.48,5438.05,No
CUST101771,Male,0,2,Month-to-month,DSL,Mailed check,106.09,205.4,No
CUST101772,Male,1,56,Month-to-month,Fiber optic,Electronic check,102.16,5754.09,No
CUST101773,Female,0,60,One year,Fiber optic,Bank transfer,32.23,1920.16,No
CUST101774,Male,0,23,Two year,Fiber optic,Electronic check,104.86,2427.81,No
CUST101775,Female,0,40,Month-to-month,DSL,Bank transfer,61.41,2440.87,No
CUST101776,Female,0,64,Month-to-month,No,Mailed check,45.37,2908.63,Yes
CUST101777,Male,0,23,Month-to-month,Fiber optic,Mailed check,106.98,2482.62,No
CUST101778,Female,0,29,Month-to-month,No,Electronic check,63.2,1851.73,Yes
CUST101779,Female,0,51,Month-to-month,Fiber optic,Credit card,100.84,5151.17,Yes
CUST101780,Female,0,69,Month-to-month,Fiber optic,Credit card,46.34,3207.49,Yes
CUST101781,Female,1,31,One year,No,Mailed check,20.39,627.96,No
CUST101782,Female,1,50,Month-to-month,No,Bank transfer,69.55,3489.41,Yes
CUST101783,Female,0,20,Month-to-month,Fiber optic,Credit card,30.02,647.13,Yes
CUST101784,Male,1,55,Month-to-month,DSL,Mailed check,95.44,5288.73,Yes
CUST101785,Female,0,2,Month-to-month,Fiber optic,Bank transfer,47.61,85.39,No
CUST101786,Female,1,25,Month-to-month,Fiber optic,Bank transfer,64.36,1591.08,No
CUST101787,Female,0,13,Month-to-month,DSL,Credit card,28.7,418.45,No
CUST101788,Male,1,70,Two year,DSL,Mailed check,48.67,3423.77,Yes
CUST101789,Female,1,67,Month-to-month,No,Bank transfer,98.15,6593.7,Yes
CUST101790,Male,0,58,One year,DSL,Bank transfer,35.16,2073.93,No
CUST101791,Female,1,64,Two year,Fiber optic,Electronic check,84.72,5424.11,No
CUST101792,Male,0,69,Month-to-month,DSL,Electronic check,111.74,7723.79,No
CUST101793,Male,0,59,Month-to-month,DSL,Credit card,87.98,5238.63,No
CUST101794,Female,0,60,Month-to-month,DSL,Electronic check,101.1,6093.05,No
CUST101795,Female,0,62,Two year,DSL,Mailed check,30.9,1906.56,No
CUST101796,Male,0,16,Two year,Fiber optic,Credit card,45.07,710.45,Yes
CUST101797,Female,0,68,One year,No,Credit card,109.45,7436.9,Yes
CUST101798,Male,1,15,Month-to-month,DSL,Electronic check,91.51,1406.32,No
CUST101799,Male,0,55,One year,Fiber optic,Bank transfer,83.96,4618.48,Yes
CUST101800,Male,0,35,Month-to-month,Fiber optic,Mailed check,86.38,3004.8,Yes
CUST101801,Male,1,55,Month-to-month,No,Mailed check,61.42,3424.19,Yes
CUST101802,Male,1,14,Month-to-month,Fiber optic,Mailed check,24.46,334.32,Yes
CUST101803,Female,1,49,Month-to-month,Fiber optic,Credit card,98.44,4804.23,Yes
CUST101804,Male,0,7,One year,Fiber optic,Mailed check,87.87,611.69,Yes
CUST101805,Male,1,30,Month-to-month,Fiber optic,Bank transfer,67.28,2014.85,No
CUST101806,Female,0,49,Month-to-month,DSL,Bank transfer,109.98,5398.56,No
CUST101807,Male,0,16,Month-to-month,Fiber optic,Electronic check,53.62,902.35,No
CUST101808,Female,0,51,Two year,No,Mailed check,49.43,2562.47,No
CUST101809,Female,0,72,One year,Fiber optic,Credit card,107.28,7736.14,Yes
CUST101810,Female,0,42,Month-to-month,Fiber optic,Electronic check,99.7,4196.16,Yes
CUST101811,Male,0,17,Month-to-month,Fiber optic,Bank transfer,71.5,1234.35,Yes
CUST101812,Male,0,63,Month-to-month,DSL,Mailed check,33.07,2080.45,No
CUST101813,Male,0,45,Two year,Fiber optic,Bank transfer,41.51,1851.6,No
CUST101814,Female,0,7,Month-to-month,Fiber optic,Electronic check,85.62,645.09,Yes
CUST101815,Male,0,27,Month-to-month,Fiber optic,Bank transfer,58.5,1572.57,Yes
CUST101816,Female,0,10,Month-to-month,Fiber optic,Mailed check,103.65,1030.39,No
CUST101817,Male,0,34,Month-to-month,No,Mailed check,115.0,3923.07,No
CUST101818,Female,0,36,One year,DSL,Electronic check,100.56,3634.57,No
CUST101819,Male,0,25,Month-to-month,Fiber optic,Mailed check,57.75,1425.04,Yes
CUST101820,Male,1,6,Month-to-month,Fiber optic,Bank transfer,98.87,583.58,Yes
CUST101821,Male,0,24,Month-to-month,Fiber optic,Bank transfer,55.14,1329.83,No
CUST101822,Female,0,18,Month-to-month,DSL,Credit card,36.71,688.64,No
CUST101823,Female,0,6,Two year,Fiber optic,Credit card,23.34,136.03,No
CUST101824,Male,0,29,Month-to-month,No,Credit card,58.57,1708.14,No
CUST101825,Male,1,25,Two year,Fiber optic,Bank transfer,110.36,2778.01,No
CUST101826,Female,0,55,One year,No,Bank transfer,43.9,2456.7,No
CUST101827,Female,0,46,Month-to-month,No,Electronic check,40.65,1872.72,Yes
CUST101828,Female,0,24,Month-to-month,DSL,Credit card,116.98,2796.87,Yes
CUST101829,Male,0,26,Month-to-month,DSL,Bank transfer,22.5,599.25,No
CUST101830,Female,0,28,One year,No,Electronic check,98.58,2792.51,Yes
CUST101831,Male,0,3,Month-to-month,No,Bank transfer,52.14,144.11,No
CUST101832,Female,0,38,Month-to-month,DSL,Electronic check,23.75,912.23,No
CUST101833,Male,0,61,Month-to-month,DSL,Credit card,111.78,6799.82,No
CUST101834,Female,0,51,One year,DSL,Credit card,33.96,1714.31,Yes
CUST101835,Female,1,48,Month-to-month,No,Credit card,75.18,3622.45,Yes
CUST101836,Female,1,21,Month-to-month,DSL,Bank transfer,47.41,996.48,No
CUST101837,Female,0,54,Month-to-month,Fiber optic,Bank transfer,26.52,1471.24,No
CUST101838,Female,0,56,Month-to-month,Fiber optic,Electronic check,24.99,1421.59,No
CUST101839,Male,0,59,One year,DSL,Mailed check,31.56,1873.82,No
CUST101840,Female,0,72,Month-to-month,Fiber optic,Mailed check,27.14,1962.64,Yes
CUST101841,Female,0,51,One year,DSL,Credit card,96.06,4913.87,No
CUST101842,Female,1,20,One year,No,Mailed check,68.56,1354.03,No
CUST101843,Male,1,59,Month-to-month,DSL,Credit card,54.29,3245.61,No
CUST101844,Female,0,71,One year,Fiber optic,Electronic check,61.84,4440.52,Yes
CUST101845,Male,0,9,Month-to-month,Fiber optic,Mailed check,112.89,1008.71,Yes
CUST101846,Female,0,1,Month-to-month,DSL,Mailed check,111.08,99.51,Yes
CUST101847,Female,0,29,One year,DSL,Credit card,91.57,2645.58,No
CUST101848,Male,0,63,Month-to-month,Fiber optic,Electronic check,108.47,6859.88,No
CUST101849,Female,0,72,One year,DSL,Mailed check,51.96,3767.42,Yes
CUST101850,Male,0,56,Month-to-month,Fiber optic,Mailed check,58.11,3293.51,Yes
CUST101851,Male,0,68,Two year,Fiber optic,Mailed check,81.37,5565.79,No
CUST101852,Female,0,35,Month-to-month,Fiber optic,Electronic check,82.36,2894.08,Yes
CUST101853,Male,1,3,Month-to-month,Fiber optic,Electronic check,68.17,227.41,No
CUST101854,Female,0,7,Month-to-month,Fiber optic,Mailed check,60.07,448.67,No
CUST101855,Female,0,27,One year,Fiber optic,Credit card,118.62,3218.63,Yes
CUST101856,Male,0,1,One year,Fiber optic,Credit card,102.11,115.41,Yes
CUST101857,Male,0,71,Month-to-month,DSL,Mailed check,63.5,4533.66,No
CUST101858,Male,0,44,Two year,DSL,Electronic check,92.73,4099.14,Yes
CUST101859,Male,0,41,Month-to-month,Fiber optic,Mailed check,46.96,1950.44,Yes
CUST101860,Female,1,42,Month-to-month,Fiber optic,Electronic check,30.02,1283.74,No
CUST101861,Female,0,33,Two year,Fiber optic,Mailed check,55.24,1853.26,No
CUST101862,Male,1,50,Two year,DSL,Electronic check,60.3,3040.0,No
CUST101863,Female,0,63,One year,Fiber optic,Bank transfer,21.65,1380.33,Yes
CUST101864,Female,0,37,Two year,DSL,Credit card,101.48,3782.49,Yes
CUST101865,Female,0,59,Month-to-month,DSL,Bank transfer,55.92,3310.74,Yes
CUST101866,Female,0,48,Two year,Fiber optic,Credit card,78.04,3742.84,Yes
CUST101867,Male,0,5,Month-to-month,DSL,Electronic check,27.4,117.1,No
CUST101868,Male,0,48,Month-to-month,Fiber optic,Bank transfer,37.5,1819.2,Yes
CUST101869,Female,0,3,Month-to-month,Fiber optic,Credit card,108.97,348.26,No
CUST101870,Male,1,47,Month-to-month,Fiber optic,Mailed check,80.87,3848.93,Yes
CUST101871,Male,1,62,Month-to-month,Fiber optic,Electronic check,115.03,7137.16,Yes
CUST101872,Male,1,14,Month-to-month,DSL,Electronic check,119.88,1685.91,No
CUST101873,Female,0,63,Month-to-month,DSL,Mailed check,57.19,3597.1,Yes
CUST101874,Female,0,61,Month-to-month,No,Mailed check,49.88,3027.62,Yes
CUST101875,Female,0,31,Month-to-month,Fiber optic,Credit card,105.84,3315.14,Yes
CUST101876,Male,0,17,Month-to-month,Fiber optic,Electronic check,119.86,2035.1,Yes
CUST101877,Female,0,24,Month-to-month,DSL,Credit card,82.96,2013.66,No
CUST101878,Female,0,23,One year,Fiber optic,Mailed check,99.51,2316.87,Yes
CUST101879,Male,0,50,Two year,Fiber optic,Electronic check,98.17,4921.49,No
CUST101880,Female,0,70,One year,Fiber optic,Mailed check,55.53,3928.44,No
CUST101881,Female,1,27,Month-to-month,Fiber optic,Credit card,77.43,2101.68,No
CUST101882,Male,0,15,One year,DSL,Credit card,103.31,1549.59,Yes
CUST101883,Male,0,50,Month-to-month,DSL,Credit card,88.81,4483.22,No
CUST101884,Male,0,36,Month-to-month,Fiber optic,Electronic check,22.12,836.63,Yes
CUST101885,Female,1,8,Month-to-month,No,Mailed check,53.67,420.84,No
CUST101886,Female,0,3,One year,DSL,Mailed check,34.45,85.17,No
CUST101887,Female,0,62,Month-to-month,Fiber optic,Credit card,43.3,2670.9,Yes
CUST101888,Male,1,47,Month-to-month,DSL,Credit card,110.55,5195.91,No
CUST101889,Male,1,61,Month-to-month,DSL,Credit card,23.69,1493.15,No
CUST101890,Female,0,32,Two year,DSL,Credit card,41.98,1362.46,No
CUST101891,Female,0,13,One year,DSL,Bank transfer,50.96,668.61,Yes
CUST101892,Male,0,1,Month-to-month,Fiber optic,Bank transfer,81.69,123.9,No
CUST101893,Male,0,34,Month-to-month,Fiber optic,Bank transfer,73.41,2507.66,No
CUST101894,Male,0,62,Month-to-month,DSL,Credit card,41.83,2595.53,Yes
CUST101895,Male,1,71,One year,DSL,Credit card,36.42,2631.71,No
CUST101896,Female,0,31,Month-to-month,Fiber optic,Mailed check,43.68,1393.55,Yes
CUST101897,Male,0,64,Two year,DSL,Electronic check,70.25,4535.06,Yes
CUST101898,Female,0,25,Month-to-month,Fiber optic,Mailed check,47.12,1193.86,No
CUST101899,Female,0,38,One year,DSL,Bank transfer,114.76,4396.14,No
CUST101900,Female,0,14,Month-to-month,Fiber optic,Mailed check,66.39,922.01,No
CUST101901,Male,0,8,Month-to-month,DSL,Credit card,25.88,227.17,No
CUST101902,Male,0,54,Month-to-month,DSL,Bank transfer,92.93,5067.09,Yes
CUST101903,Male,0,2,Month-to-month,DSL,Bank transfer,52.88,106.13,Yes
CUST101904,Male,0,56,Month-to-month,DSL,Electronic check,85.35,4815.2,No
CUST101905,Female,0,61,One year,Fiber optic,Electronic check,47.96,2939.89,Yes
CUST101906,Male,1,22,Month-to-month,Fiber optic,Bank transfer,77.07,1678.33,No
CUST101907,Male,0,35,One year,DSL,Bank transfer,97.22,3436.11,No
CUST101908,Female,0,16,One year,DSL,Mailed check,112.8,1796.6,Yes
CUST101909,Male,0,50,Month-to-month,Fiber optic,Bank transfer,46.11,2329.7,Yes
CUST101910,Female,0,43,One year,Fiber optic,Credit card,53.49,2286.07,No
CUST101911,Female,0,17,One year,No,Mailed check,66.43,1175.59,No
CUST101912,Female,0,58,Month-to-month,Fiber optic,Credit card,112.72,6538.18,No
CUST101913,Female,1,2,One year,Fiber optic,Credit card,110.14,216.13,No
CUST101914,Female,0,4,Month-to-month,Fiber optic,Credit card,28.99,105.0,Yes
CUST101915,Female,0,39,Month-to-month,No,Bank transfer,33.19,1340.63,Yes
CUST101916,Female,0,6,One year,Fiber optic,Electronic check,69.55,447.13,Yes
CUST101917,Female,1,69,Month-to-month,DSL,Electronic check,30.66,2147.46,Yes
CUST101918,Male,0,69,Month-to-month,DSL,Credit card,54.56,3779.6,Yes
CUST101919,Male,0,20,Month-to-month,DSL,Bank transfer,34.84,710.03,Yes
CUST101920,Male,0,64,One year,Fiber optic,Mailed check,83.6,5338.1,Yes
CUST101921,Male,0,16,Two year,Fiber optic,Credit card,114.95,1858.39,Yes
CUST101922,Female,1,51,Month-to-month,Fiber optic,Mailed check,119.67,6100.45,Yes
CUST101923,Male,0,37,One year,DSL,Mailed check,57.52,2176.64,No
CUST101924,Female,0,69,Two year,Fiber optic,Bank transfer,79.9,5548.86,No
CUST101925,Male,1,42,Month-to-month,Fiber optic,Bank transfer,105.63,4445.37,Yes
CUST101926,Male,1,57,Month-to-month,DSL,Electronic check,31.75,1800.34,No
CUST101927,Male,1,66,One year,Fiber optic,Electronic check,88.96,5906.33,Yes
CUST101928,Female,0,9,One year,Fiber optic,Bank transfer,60.88,536.46,No
CUST101929,Male,0,64,Two year,No,Credit card,40.61,2592.29,Yes
CUST101930,Female,0,22,Month-to-month,Fiber optic,Electronic check,60.28,1320.97,No
CUST101931,Female,0,34,Month-to-month,Fiber optic,Mailed check,27.6,957.38,Yes
CUST101932,Male,0,55,Month-to-month,Fiber optic,Credit card,89.54,4959.79,No
CUST101933,Male,0,29,Month-to-month,No,Mailed check,45.27,1314.83,Yes
CUST101934,Male,0,38,Month-to-month,Fiber optic,Bank transfer,51.14,1929.25,No
CUST101935,Female,0,18,One year,DSL,Mailed check,32.11,590.5,Yes
CUST101936,Male,0,71,Month-to-month,Fiber optic,Credit card,106.47,7591.74,Yes
CUST101937,Female,0,65,One year,DSL,Bank transfer,69.34,4502.62,No
CUST101938,Female,1,1,Month-to-month,Fiber optic,Credit card,77.21,72.6,Yes
CUST101939,Male,0,4,Month-to-month,No,Mailed check,76.94,354.07,No
CUST101940,Male,0,4,Month-to-month,Fiber optic,Credit card,61.05,290.99,Yes
CUST101941,Female,0,27,Month-to-month,Fiber optic,Bank transfer,39.25,1109.08,Yes
CUST101942,Female,0,43,Month-to-month,DSL,Mailed check,94.51,4100.47,No
CUST101943,Female,0,59,Two year,Fiber optic,Mailed check,32.71,1923.06,Yes
CUST101944,Male,0,32,One year,DSL,Electronic check,30.39,967.32,Yes
CUST101945,Female,0,33,Month-to-month,DSL,Electronic check,91.01,3007.15,No
CUST101946,Male,0,28,Month-to-month,Fiber optic,Credit card,40.88,1146.91,No
CUST101947,Female,0,55,Two year,DSL,Electronic check,50.68,2834.36,No
CUST101948,Female,0,60,Month-to-month,Fiber optic,Electronic check,67.52,4086.44,Yes
CUST101949,Male,1,70,Month-to-month,Fiber optic,Electronic check,64.94,4576.48,Yes
CUST101950,Female,1,62,Month-to-month,No,Electronic check,90.86,5626.34,Yes
CUST101951,Male,0,34,Two year,Fiber optic,Bank transfer,82.34,2843.23,Yes
CUST101952,Male,0,56,Month-to-month,DSL,Bank transfer,84.44,4766.59,No
CUST101953,Female,0,13,Month-to-month,DSL,Electronic check,91.41,1179.78,Yes
CUST101954,Male,1,56,Two year,Fiber optic,Credit card,49.26,2799.54,Yes
CUST101955,Male,0,18,Month-to-month,Fiber optic,Bank transfer,52.23,939.2,Yes
CUST101956,Female,0,54,Month-to-month,Fiber optic,Electronic check,63.8,3430.86,No
CUST101957,Male,1,43,Month-to-month,Fiber optic,Bank transfer,50.75,2208.23,No
CUST101958,Male,0,39,Two year,DSL,Mailed check,118.49,4646.88,No
CUST101959,Male,1,61,Month-to-month,Fiber optic,Bank transfer,101.41,6172.66,Yes
CUST101960,Female,0,42,Two year,Fiber optic,Bank transfer,36.47,1534.06,No
CUST101961,Male,0,18,One year,DSL,Credit card,20.56,419.58,No
CUST101962,Female,0,23,Month-to-month,DSL,Bank transfer,24.28,585.93,Yes
CUST101963,Female,1,54,Two year,DSL,Credit card,44.41,2429.25,Yes
CUST101964,Male,1,30,Month-to-month,DSL,Mailed check,31.43,937.8,Yes
CUST101965,Male,0,58,Month-to-month,Fiber optic,Electronic check,73.33,4238.65,Yes
CUST101966,Male,0,68,Month-to-month,DSL,Credit card,105.8,7193.78,No
CUST101967,Female,0,67,Month-to-month,DSL,Bank transfer,93.68,6273.98,Yes
CUST101968,Male,1,71,Month-to-month,DSL,Bank transfer,41.56,2947.18,Yes
CUST101969,Male,0,18,Month-to-month,No,Credit card,59.93,1072.23,No
CUST101970,Male,0,7,Month-to-month,No,Mailed check,70.79,515.76,No
CUST101971,Male,0,40,One year,DSL,Electronic check,101.02,4043.77,No
CUST101972,Male,0,70,Month-to-month,DSL,Bank transfer,103.91,7311.12,Yes
CUST101973,Female,0,65,Two year,DSL,Mailed check,110.97,7205.93,Yes
CUST101974,Female,0,68,Month-to-month,Fiber optic,Electronic check,70.92,4835.08,Yes
CUST101975,Male,0,49,Month-to-month,DSL,Electronic check,89.43,4363.03,Yes
CUST101976,Male,1,52,Month-to-month,Fiber optic,Bank transfer,31.18,1635.08,Yes
CUST101977,Male,0,29,Month-to-month,Fiber optic,Credit card,76.53,2203.28,No
CUST101978,Male,0,21,Month-to-month,No,Bank transfer,44.87,990.71,Yes
CUST101979,Female,1,9,One year,DSL,Bank transfer,63.17,603.87,Yes
CUST101980,Male,0,47,Two year,Fiber optic,Bank transfer,83.41,3934.58,Yes
CUST101981,Female,0,42,Two year,Fiber optic,Mailed check,45.7,1905.46,No
CUST101982,Female,0,51,Month-to-month,DSL,Credit card,25.22,1307.69,No
CUST101983,Male,1,56,Two year,Fiber optic,Mailed check,21.02,1210.23,No
CUST101984,Female,0,51,Month-to-month,DSL,Bank transfer,22.22,1126.57,Yes
CUST101985,Female,1,70,Month-to-month,DSL,Credit card,20.83,1477.87,Yes
CUST101986,Female,0,20,Two year,DSL,Electronic check,31.04,657.79,Yes
CUST101987,Female,0,27,One year,Fiber optic,Credit card,43.95,1220.43,Yes
CUST101988,Male,0,38,Month-to-month,Fiber optic,Bank transfer,42.12,1636.77,No
CUST101989,Male,1,72,Month-to-month,No,Credit card,118.68,8586.51,No
CUST101990,Female,0,65,Month-to-month,DSL,Electronic check,50.6,3334.64,No
CUST101991,Male,1,54,One year,No,Electronic check,32.74,1776.35,No
CUST101992,Male,0,24,Month-to-month,DSL,Credit card,74.56,1809.25,No
CUST101993,Male,0,47,Two year,Fiber optic,Electronic check,105.8,5007.95,Yes
CUST101994,Male,0,71,Month-to-month,DSL,Mailed check,87.81,6263.31,No
CUST101995,Male,1,63,Month-to-month,DSL,Credit card,49.61,3175.12,Yes
CUST101996,Female,0,57,Month-to-month,No,Electronic check,76.16,4322.08,No
CUST101997,Male,0,55,Month-to-month,DSL,Electronic check,91.49,5036.81,Yes
CUST101998,Male,0,60,Month-to-month,Fiber optic,Credit card,92.81,5568.27,Yes
CUST101999,Male,1,62,One year,Fiber optic,Mailed check,86.65,5370.66,No
